CustomerKey,Customer ID,Customer,City,State-Province,Country-Region,Postal Code
14488,AW00014488,Connor Hughes,Berkeley,California,United States,94704
14514,AW00014514,Rachel Jones,Berkeley,California,United States,94704
14733,AW00014733,Clarence Raji,Berkeley,California,United States,94704
14879,AW00014879,Andrea Richardson,Berkeley,California,United States,94704
14882,AW00014882,Kathryn Nara,Berkeley,California,United States,94704
15010,AW00015010,Cory Suri,Berkeley,California,United States,94704
15199,AW00015199,Joe Jordan,Berkeley,California,United States,94704
15281,AW00015281,Hunter Anderson,Berkeley,California,United States,94704
15308,AW00015308,Christy Lal,Berkeley,California,United States,94704
15382,AW00015382,Kimberly Blue,Berkeley,California,United States,94704
15393,AW00015393,Rebekah Ruiz,Berkeley,California,United States,94704
15399,AW00015399,Mackenzie Murphy,Berkeley,California,United States,94704
15405,AW00015405,Miguel Ross,Berkeley,California,United States,94704
15431,AW00015431,John Jackson,Berkeley,California,United States,94704
15539,AW00015539,Raul Goel,Berkeley,California,United States,94704
15861,AW00015861,Damien Zhao,Berkeley,California,United States,94704
15877,AW00015877,Jordan Perez,Berkeley,California,United States,94704
15903,AW00015903,Abigail Barnes,Berkeley,California,United States,94704
16063,AW00016063,Francisco Kapoor,Berkeley,California,United States,94704
16087,AW00016087,Micah Chen,Berkeley,California,United States,94704
16112,AW00016112,Frank Munoz,Berkeley,California,United States,94704
16222,AW00016222,Brandon Anderson,Berkeley,California,United States,94704
16795,AW00016795,Regina Garcia,Berkeley,California,United States,94704
16976,AW00016976,Sandra Xu,Berkeley,California,United States,94704
17003,AW00017003,Joanna Dominguez,Berkeley,California,United States,94704
17163,AW00017163,Edward Adams,Berkeley,California,United States,94704
17173,AW00017173,David Bryant,Berkeley,California,United States,94704
17380,AW00017380,Nathan Adams,Berkeley,California,United States,94704
17393,AW00017393,Jordan Sharma,Berkeley,California,United States,94704
17415,AW00017415,Dawn Beck,Berkeley,California,United States,94704
17416,AW00017416,Raymond Suri,Berkeley,California,United States,94704
17426,AW00017426,Donna Shan,Berkeley,California,United States,94704
17437,AW00017437,Natalie Baker,Berkeley,California,United States,94704
17459,AW00017459,Cassidy Barnes,Berkeley,California,United States,94704
17469,AW00017469,Ian Perez,Berkeley,California,United States,94704
17497,AW00017497,Maria Collins,Berkeley,California,United States,94704
17506,AW00017506,Alexandria Simmons,Berkeley,California,United States,94704
17591,AW00017591,Spencer Hughes,Berkeley,California,United States,94704
17606,AW00017606,Jacqueline Peterson,Berkeley,California,United States,94704
17660,AW00017660,Seth Young,Berkeley,California,United States,94704
17681,AW00017681,Robert Carter,Berkeley,California,United States,94704
18058,AW00018058,Riley Patterson,Berkeley,California,United States,94704
18120,AW00018120,Isabella Martin,Berkeley,California,United States,94704
18231,AW00018231,Janet Gutierrez,Berkeley,California,United States,94704
18327,AW00018327,Jon Sharma,Berkeley,California,United States,94704
18340,AW00018340,Arianna Cooper,Berkeley,California,United States,94704
18405,AW00018405,Sheila Gutierrez,Berkeley,California,United States,94704
18476,AW00018476,Brooke Rogers,Berkeley,California,United States,94704
18508,AW00018508,Michele Chander,Berkeley,California,United States,94704
18572,AW00018572,Danielle Watson,Berkeley,California,United States,94704
18667,AW00018667,Kelli Ma,Berkeley,California,United States,94704
18751,AW00018751,Kari Schmidt,Berkeley,California,United States,94704
18801,AW00018801,Dawn Yuan,Berkeley,California,United States,94704
18848,AW00018848,Christian Harris,Berkeley,California,United States,94704
18877,AW00018877,Evan Hall,Berkeley,California,United States,94704
18966,AW00018966,Carly Rai,Berkeley,California,United States,94704
18993,AW00018993,Kevin Ross,Berkeley,California,United States,94704
19009,AW00019009,Arianna Watson,Berkeley,California,United States,94704
19226,AW00019226,Neil Carlson,Berkeley,California,United States,94704
19404,AW00019404,Nicole Moore,Berkeley,California,United States,94704
19548,AW00019548,Kaitlyn Howard,Berkeley,California,United States,94704
19665,AW00019665,Eduardo Gonzales,Berkeley,California,United States,94704
19767,AW00019767,Ross Serrano,Berkeley,California,United States,94704
19837,AW00019837,Philip Jimenez,Berkeley,California,United States,94704
20002,AW00020002,Elizabeth White,Berkeley,California,United States,94704
20191,AW00020191,Chad Rai,Berkeley,California,United States,94704
20192,AW00020192,Amber Campbell,Berkeley,California,United States,94704
20204,AW00020204,Renee Carlson,Berkeley,California,United States,94704
20271,AW00020271,Barry Fernandez,Berkeley,California,United States,94704
20297,AW00020297,Valerie Wu,Berkeley,California,United States,94704
20413,AW00020413,Taylor Powell,Berkeley,California,United States,94704
20540,AW00020540,Jasmine Flores,Berkeley,California,United States,94704
20666,AW00020666,Lacey Rai,Berkeley,California,United States,94704
20671,AW00020671,Ronald Sanchez,Berkeley,California,United States,94704
21269,AW00021269,Blake Clark,Berkeley,California,United States,94704
21338,AW00021338,Victoria Price,Berkeley,California,United States,94704
21693,AW00021693,Alyssa Ashe,Berkeley,California,United States,94704
21694,AW00021694,Bobby Sai,Berkeley,California,United States,94704
21695,AW00021695,Ethan Rodriguez,Berkeley,California,United States,94704
22049,AW00022049,Allen Patel,Berkeley,California,United States,94704
22053,AW00022053,Jaime Goel,Berkeley,California,United States,94704
22054,AW00022054,Russell Raji,Berkeley,California,United States,94704
22066,AW00022066,Paula Munoz,Berkeley,California,United States,94704
22082,AW00022082,Lucas Barnes,Berkeley,California,United States,94704
22083,AW00022083,David Flores,Berkeley,California,United States,94704
22145,AW00022145,Eduardo Kelly,Berkeley,California,United States,94704
22161,AW00022161,Rachel Clark,Berkeley,California,United States,94704
22261,AW00022261,Isaac Allen,Berkeley,California,United States,94704
22291,AW00022291,Carlos Morris,Berkeley,California,United States,94704
22718,AW00022718,Zachary Simmons,Berkeley,California,United States,94704
22737,AW00022737,Heidi Sai,Berkeley,California,United States,94704
22740,AW00022740,Kimberly Rogers,Berkeley,California,United States,94704
22756,AW00022756,Jon Nath,Berkeley,California,United States,94704
22779,AW00022779,Lance Ruiz,Berkeley,California,United States,94704
22862,AW00022862,Derrick Navarro,Berkeley,California,United States,94704
23011,AW00023011,Isaiah Rivera,Berkeley,California,United States,94704
23016,AW00023016,Victoria Powell,Berkeley,California,United States,94704
23069,AW00023069,Anna Gray,Berkeley,California,United States,94704
23135,AW00023135,Dylan Clark,Berkeley,California,United States,94704
23239,AW00023239,Curtis Wu,Berkeley,California,United States,94704
23355,AW00023355,Lance Serrano,Berkeley,California,United States,94704
23391,AW00023391,Joanna Moreno,Berkeley,California,United States,94704
23399,AW00023399,Keith Pal,Berkeley,California,United States,94704
23453,AW00023453,Maurice Deng,Berkeley,California,United States,94704
23739,AW00023739,Virginia Kapoor,Berkeley,California,United States,94704
23787,AW00023787,Adrian Ward,Berkeley,California,United States,94704
23852,AW00023852,Desiree Torres,Berkeley,California,United States,94704
24225,AW00024225,Jeffery Yang,Berkeley,California,United States,94704
24238,AW00024238,Sean Richardson,Berkeley,California,United States,94704
24419,AW00024419,Kaylee Rivera,Berkeley,California,United States,94704
24446,AW00024446,Brianna Robinson,Berkeley,California,United States,94704
24529,AW00024529,Jillian Martinez,Berkeley,California,United States,94704
24806,AW00024806,Faith Russell,Berkeley,California,United States,94704
24828,AW00024828,Brooke Reed,Berkeley,California,United States,94704
24942,AW00024942,Steven James,Berkeley,California,United States,94704
24944,AW00024944,Whitney Garcia,Berkeley,California,United States,94704
24959,AW00024959,Kristy Blanco,Berkeley,California,United States,94704
25007,AW00025007,Alyssa Sanders,Berkeley,California,United States,94704
25082,AW00025082,William Martinez,Berkeley,California,United States,94704
25083,AW00025083,Omar Gao,Berkeley,California,United States,94704
25086,AW00025086,Jasmine Cox,Berkeley,California,United States,94704
25102,AW00025102,Stephanie Kelly,Berkeley,California,United States,94704
25168,AW00025168,Micheal Hernandez,Berkeley,California,United States,94704
25406,AW00025406,Casey Andersen,Berkeley,California,United States,94704
25836,AW00025836,Jaime Luo,Berkeley,California,United States,94704
25841,AW00025841,Lindsey Becker,Berkeley,California,United States,94704
26016,AW00026016,Fernando King,Berkeley,California,United States,94704
26065,AW00026065,Chloe Powell,Berkeley,California,United States,94704
26066,AW00026066,Elizabeth Martinez,Berkeley,California,United States,94704
26114,AW00026114,Isaac Peterson,Berkeley,California,United States,94704
26234,AW00026234,Antonio Perry,Berkeley,California,United States,94704
26268,AW00026268,Jonathon Romero,Berkeley,California,United States,94704
26469,AW00026469,Joy Alvarez,Berkeley,California,United States,94704
26523,AW00026523,Casey Raji,Berkeley,California,United States,94704
26607,AW00026607,Natalie Powell,Berkeley,California,United States,94704
26612,AW00026612,Janet Romero,Berkeley,California,United States,94704
26684,AW00026684,Dustin Andersen,Berkeley,California,United States,94704
26689,AW00026689,Arthur Gill,Berkeley,California,United States,94704
26721,AW00026721,Paula Jimenez,Berkeley,California,United States,94704
26776,AW00026776,Jenny Guo,Berkeley,California,United States,94704
26792,AW00026792,Casey Torres,Berkeley,California,United States,94704
27059,AW00027059,Hunter Perry,Berkeley,California,United States,94704
27276,AW00027276,Faith Alexander,Berkeley,California,United States,94704
27458,AW00027458,Roger Liang,Berkeley,California,United States,94704
27477,AW00027477,Hunter Wright,Berkeley,California,United States,94704
27508,AW00027508,James Edwards,Berkeley,California,United States,94704
27544,AW00027544,Marissa Hayes,Berkeley,California,United States,94704
27612,AW00027612,Lucas Hill,Berkeley,California,United States,94704
27654,AW00027654,Carrie Diaz,Berkeley,California,United States,94704
27995,AW00027995,Carlos Stewart,Berkeley,California,United States,94704
28005,AW00028005,Amber Young,Berkeley,California,United States,94704
28071,AW00028071,Trevor Ross,Berkeley,California,United States,94704
28084,AW00028084,Cameron McDonald,Berkeley,California,United States,94704
28096,AW00028096,Alexandra Stewart,Berkeley,California,United States,94704
28123,AW00028123,Daisy Ortega,Berkeley,California,United States,94704
28158,AW00028158,Clarence Luo,Berkeley,California,United States,94704
28159,AW00028159,Tamara Yang,Berkeley,California,United States,94704
28296,AW00028296,Thomas Butler,Berkeley,California,United States,94704
28333,AW00028333,Jaime Jimenez,Berkeley,California,United States,94704
28584,AW00028584,Rolando Smith,Berkeley,California,United States,94704
28651,AW00028651,Lauren Brown,Berkeley,California,United States,94704
28829,AW00028829,Robert Bryant,Berkeley,California,United States,94704
28873,AW00028873,Roger Deng,Berkeley,California,United States,94704
29040,AW00029040,Colleen Liu,Berkeley,California,United States,94704
29048,AW00029048,William Harris,Berkeley,California,United States,94704
29141,AW00029141,Suzanne Wang,Berkeley,California,United States,94704
29166,AW00029166,Jaime Hernandez,Berkeley,California,United States,94704
29201,AW00029201,Kara Jai,Berkeley,California,United States,94704
11135,AW00011135,Marcus Harris,Burlingame,California,United States,94010
11199,AW00011199,Jacqueline Bennett,Burlingame,California,United States,94010
11260,AW00011260,Katelyn Kelly,Burlingame,California,United States,94010
11267,AW00011267,David Diaz,Burlingame,California,United States,94010
11664,AW00011664,Alyssa Morgan,Burlingame,California,United States,94010
11702,AW00011702,Jenny Zhou,Burlingame,California,United States,94010
11706,AW00011706,Blake Perez,Burlingame,California,United States,94010
11731,AW00011731,Tanya Gill,Burlingame,California,United States,94010
11777,AW00011777,Miranda Long,Burlingame,California,United States,94010
11806,AW00011806,Jennifer Stewart,Burlingame,California,United States,94010
11855,AW00011855,Christian Walker,Burlingame,California,United States,94010
11885,AW00011885,Kurt Sharma,Burlingame,California,United States,94010
12110,AW00012110,Bianca Guo,Burlingame,California,United States,94010
12201,AW00012201,Mindy Yuan,Burlingame,California,United States,94010
